rgn_id,habitat,year,health
1815,seaice_shoreline,2014,0.569001165369723
1815,seaice_edge,2015,0.780021081650855
1815,seaice_shoreline,2015,0.618623360024059
1815,seaice_edge,2016,0.776615584204978
1815,seaice_shoreline,2016,0.555768580128567
1815,seaice_edge,2017,0.750831103543339
1815,seaice_shoreline,2017,0.518551934137814
1816,seaice_edge,2007,0.83856320441093
1816,seaice_shoreline,2007,0.668245554678396
1816,seaice_edge,2008,0.781967080191357
1816,seaice_shoreline,2008,0.671553700988685
1816,seaice_edge,2009,0.779048082380605
1816,seaice_shoreline,2009,0.751776249013195
1816,seaice_edge,2010,0.776129084569853
1816,seaice_shoreline,2010,0.79726326077967
1816,seaice_edge,2011,0.794940403794697
1816,seaice_shoreline,2011,0.767489943987068
1816,seaice_edge,2012,0.735911781399497
1816,seaice_shoreline,2012,0.650877786549378
1816,seaice_edge,2013,0.751479769723506
1816,seaice_shoreline,2013,0.587195970076313
1816,seaice_edge,2014,0.785372577637233
1816,seaice_shoreline,2014,0.569001165369723
1816,seaice_edge,2015,0.780021081650855
1816,seaice_shoreline,2015,0.618623360024059
1816,seaice_edge,2016,0.776615584204978
1816,seaice_shoreline,2016,0.555768580128567
1816,seaice_edge,2017,0.750831103543339
1816,seaice_shoreline,2017,0.518551934137814
1818,seaice_edge,2007,0.83856320441093
1818,seaice_shoreline,2007,0.668245554678396
1818,seaice_edge,2008,0.781967080191357
1818,seaice_shoreline,2008,0.671553700988685
1818,seaice_edge,2009,0.779048082380605
1818,seaice_shoreline,2009,0.751776249013195
1818,seaice_edge,2010,0.776129084569853
1818,seaice_shoreline,2010,0.79726326077967
1818,seaice_edge,2011,0.794940403794697
1818,seaice_shoreline,2011,0.767489943987068
1818,seaice_edge,2012,0.735911781399497
1818,seaice_shoreline,2012,0.650877786549378
1818,seaice_edge,2013,0.751479769723506
1818,seaice_shoreline,2013,0.587195970076313
1818,seaice_edge,2014,0.785372577637233
1818,seaice_shoreline,2014,0.569001165369723
1818,seaice_edge,2015,0.780021081650855
1818,seaice_shoreline,2015,0.618623360024059
1818,seaice_edge,2016,0.776615584204978
1818,seaice_shoreline,2016,0.555768580128567
1818,seaice_edge,2017,0.750831103543339
1818,seaice_shoreline,2017,0.518551934137814
1820,seaice_edge,2007,0.83856320441093
1820,seaice_shoreline,2007,0.668245554678396
1820,seaice_edge,2008,0.781967080191357
1820,seaice_shoreline,2008,0.671553700988685
1820,seaice_edge,2009,0.779048082380605
1820,seaice_shoreline,2009,0.751776249013195
1820,seaice_edge,2010,0.776129084569853
1820,seaice_shoreline,2010,0.79726326077967
1820,seaice_edge,2011,0.794940403794697
1820,seaice_shoreline,2011,0.767489943987068
1820,seaice_edge,2012,0.735911781399497
1820,seaice_shoreline,2012,0.650877786549378
1820,seaice_edge,2013,0.751479769723506
1820,seaice_shoreline,2013,0.587195970076313
1820,seaice_edge,2014,0.785372577637233
1820,seaice_shoreline,2014,0.569001165369723
1820,seaice_edge,2015,0.780021081650855
1820,seaice_shoreline,2015,0.618623360024059
1820,seaice_edge,2016,0.776615584204978
1820,seaice_shoreline,2016,0.555768580128567
1820,seaice_edge,2017,0.750831103543339
1820,seaice_shoreline,2017,0.518551934137814
1822,seaice_edge,2007,0.83856320441093
1822,seaice_shoreline,2007,0.668245554678396
1822,seaice_edge,2008,0.781967080191357
1822,seaice_shoreline,2008,0.671553700988685
1822,seaice_edge,2009,0.779048082380605
1822,seaice_shoreline,2009,0.751776249013195
1822,seaice_edge,2010,0.776129084569853
1822,seaice_shoreline,2010,0.79726326077967
1822,seaice_edge,2011,0.794940403794697
1822,seaice_shoreline,2011,0.767489943987068
1822,seaice_edge,2012,0.735911781399497
1822,seaice_shoreline,2012,0.650877786549378
1822,seaice_edge,2013,0.751479769723506
1822,seaice_shoreline,2013,0.587195970076313
1822,seaice_edge,2014,0.785372577637233
1822,seaice_shoreline,2014,0.569001165369723
1822,seaice_edge,2015,0.780021081650855
1822,seaice_shoreline,2015,0.618623360024059
1822,seaice_edge,2016,0.776615584204978
1822,seaice_shoreline,2016,0.555768580128567
1822,seaice_edge,2017,0.750831103543339
1822,seaice_shoreline,2017,0.518551934137814
1824,seaice_edge,2007,0.83856320441093
1824,seaice_shoreline,2007,0.668245554678396
1824,seaice_edge,2008,0.781967080191357
1824,seaice_shoreline,2008,0.671553700988685
1824,seaice_edge,2009,0.779048082380605
1824,seaice_shoreline,2009,0.751776249013195
1824,seaice_edge,2010,0.776129084569853
1824,seaice_shoreline,2010,0.79726326077967
1824,seaice_edge,2011,0.794940403794697
1824,seaice_shoreline,2011,0.767489943987068
1824,seaice_edge,2012,0.735911781399497
1824,seaice_shoreline,2012,0.650877786549378
1824,seaice_edge,2013,0.751479769723506
1824,seaice_shoreline,2013,0.587195970076313
1824,seaice_edge,2014,0.785372577637233
1824,seaice_shoreline,2014,0.569001165369723
1824,seaice_edge,2015,0.780021081650855
1824,seaice_shoreline,2015,0.618623360024059
1824,seaice_edge,2016,0.776615584204978
1824,seaice_shoreline,2016,0.555768580128567
1824,seaice_edge,2017,0.750831103543339
1824,seaice_shoreline,2017,0.518551934137814
1827,seaice_edge,2007,0.83856320441093
1827,seaice_shoreline,2007,0.668245554678396
1827,seaice_edge,2008,0.781967080191357
1827,seaice_shoreline,2008,0.671553700988685
1827,seaice_edge,2009,0.779048082380605
1827,seaice_shoreline,2009,0.751776249013195
1827,seaice_edge,2010,0.776129084569853
1827,seaice_shoreline,2010,0.79726326077967
1827,seaice_edge,2011,0.794940403794697
1827,seaice_shoreline,2011,0.767489943987068
1827,seaice_edge,2012,0.735911781399497
1827,seaice_shoreline,2012,0.650877786549378
1827,seaice_edge,2013,0.751479769723506
1827,seaice_shoreline,2013,0.587195970076313
1827,seaice_edge,2014,0.785372577637233
1827,seaice_shoreline,2014,0.569001165369723
1827,seaice_edge,2015,0.780021081650855
1827,seaice_shoreline,2015,0.618623360024059
1827,seaice_edge,2016,0.776615584204978
1827,seaice_shoreline,2016,0.555768580128567
1827,seaice_edge,2017,0.750831103543339
1827,seaice_shoreline,2017,0.518551934137814
1828,seaice_edge,2007,0.83856320441093
1828,seaice_shoreline,2007,0.668245554678396
1828,seaice_edge,2008,0.781967080191357
1828,seaice_shoreline,2008,0.671553700988685
1828,seaice_edge,2009,0.779048082380605
1828,seaice_shoreline,2009,0.751776249013195
1828,seaice_edge,2010,0.776129084569853
1828,seaice_shoreline,2010,0.79726326077967
1828,seaice_edge,2011,0.794940403794697
1828,seaice_shoreline,2011,0.767489943987068
1828,seaice_edge,2012,0.735911781399497
1828,seaice_shoreline,2012,0.650877786549378
1828,seaice_edge,2013,0.751479769723506
1828,seaice_shoreline,2013,0.587195970076313
1828,seaice_edge,2014,0.785372577637233
1828,seaice_shoreline,2014,0.569001165369723
1828,seaice_edge,2015,0.780021081650855
1828,seaice_shoreline,2015,0.618623360024059
1828,seaice_edge,2016,0.776615584204978
1828,seaice_shoreline,2016,0.555768580128567
1828,seaice_edge,2017,0.750831103543339
1828,seaice_shoreline,2017,0.518551934137814
1832,seaice_edge,2007,0.83856320441093
1832,seaice_shoreline,2007,0.668245554678396
1832,seaice_edge,2008,0.781967080191357
1832,seaice_shoreline,2008,0.671553700988685
1832,seaice_edge,2009,0.779048082380605
1832,seaice_shoreline,2009,0.751776249013195
1832,seaice_edge,2010,0.776129084569853
1832,seaice_shoreline,2010,0.79726326077967
1832,seaice_edge,2011,0.794940403794697
1832,seaice_shoreline,2011,0.767489943987068
1832,seaice_edge,2012,0.735911781399497
1832,seaice_shoreline,2012,0.650877786549378
1832,seaice_edge,2013,0.751479769723506
1832,seaice_shoreline,2013,0.587195970076313
1832,seaice_edge,2014,0.785372577637233
1832,seaice_shoreline,2014,0.569001165369723
1832,seaice_edge,2015,0.780021081650855
1832,seaice_shoreline,2015,0.618623360024059
1832,seaice_edge,2016,0.776615584204978
1832,seaice_shoreline,2016,0.555768580128567
1832,seaice_edge,2017,0.750831103543339
1832,seaice_shoreline,2017,0.518551934137814
1833,seaice_edge,2007,0.83856320441093
1833,seaice_shoreline,2007,0.668245554678396
1833,seaice_edge,2008,0.781967080191357
1833,seaice_shoreline,2008,0.671553700988685
1833,seaice_edge,2009,0.779048082380605
1833,seaice_shoreline,2009,0.751776249013195
1833,seaice_edge,2010,0.776129084569853
1833,seaice_shoreline,2010,0.79726326077967
1833,seaice_edge,2011,0.794940403794697
1833,seaice_shoreline,2011,0.767489943987068
1833,seaice_edge,2012,0.735911781399497
1833,seaice_shoreline,2012,0.650877786549378
1833,seaice_edge,2013,0.751479769723506
1833,seaice_shoreline,2013,0.587195970076313
1833,seaice_edge,2014,0.785372577637233
1833,seaice_shoreline,2014,0.569001165369723
1833,seaice_edge,2015,0.780021081650855
1833,seaice_shoreline,2015,0.618623360024059
1833,seaice_edge,2016,0.776615584204978
1833,seaice_shoreline,2016,0.555768580128567
1833,seaice_edge,2017,0.750831103543339
1833,seaice_shoreline,2017,0.518551934137814
1834,seaice_edge,2007,0.83856320441093
1834,seaice_shoreline,2007,0.668245554678396
1834,seaice_edge,2008,0.781967080191357
1834,seaice_shoreline,2008,0.671553700988685
1834,seaice_edge,2009,0.779048082380605
1834,seaice_shoreline,2009,0.751776249013195
1834,seaice_edge,2010,0.776129084569853
1834,seaice_shoreline,2010,0.79726326077967
1834,seaice_edge,2011,0.794940403794697
1834,seaice_shoreline,2011,0.767489943987068
1834,seaice_edge,2012,0.735911781399497
1834,seaice_shoreline,2012,0.650877786549378
1834,seaice_edge,2013,0.751479769723506
1834,seaice_shoreline,2013,0.587195970076313
1834,seaice_edge,2014,0.785372577637233
1834,seaice_shoreline,2014,0.569001165369723
1834,seaice_edge,2015,0.780021081650855
1834,seaice_shoreline,2015,0.618623360024059
1834,seaice_edge,2016,0.776615584204978
1834,seaice_shoreline,2016,0.555768580128567
1834,seaice_edge,2017,0.750831103543339
1834,seaice_shoreline,2017,0.518551934137814
1835,seaice_edge,2007,0.83856320441093
1835,seaice_shoreline,2007,0.668245554678396
1835,seaice_edge,2008,0.781967080191357
1835,seaice_shoreline,2008,0.671553700988685
1835,seaice_edge,2009,0.779048082380605
1835,seaice_shoreline,2009,0.751776249013195
1835,seaice_edge,2010,0.776129084569853
1835,seaice_shoreline,2010,0.79726326077967
1835,seaice_edge,2011,0.794940403794697
1835,seaice_shoreline,2011,0.767489943987068
1835,seaice_edge,2012,0.735911781399497
1835,seaice_shoreline,2012,0.650877786549378
1835,seaice_edge,2013,0.751479769723506
1835,seaice_shoreline,2013,0.587195970076313
1835,seaice_edge,2014,0.785372577637233
1835,seaice_shoreline,2014,0.569001165369723
1835,seaice_edge,2015,0.780021081650855
1835,seaice_shoreline,2015,0.618623360024059
1835,seaice_edge,2016,0.776615584204978
1835,seaice_shoreline,2016,0.555768580128567
1835,seaice_edge,2017,0.750831103543339
1835,seaice_shoreline,2017,0.518551934137814
1836,seaice_edge,2007,0.83856320441093
1836,seaice_shoreline,2007,0.668245554678396
1836,seaice_edge,2008,0.781967080191357
1836,seaice_shoreline,2008,0.671553700988685
1836,seaice_edge,2009,0.779048082380605
1836,seaice_shoreline,2009,0.751776249013195
1836,seaice_edge,2010,0.776129084569853
1836,seaice_shoreline,2010,0.79726326077967
1836,seaice_edge,2011,0.794940403794697
1836,seaice_shoreline,2011,0.767489943987068
1836,seaice_edge,2012,0.735911781399497
1836,seaice_shoreline,2012,0.650877786549378
1836,seaice_edge,2013,0.751479769723506
1836,seaice_shoreline,2013,0.587195970076313
1836,seaice_edge,2014,0.785372577637233
1836,seaice_shoreline,2014,0.569001165369723
1836,seaice_edge,2015,0.780021081650855
1836,seaice_shoreline,2015,0.618623360024059
1836,seaice_edge,2016,0.776615584204978
1836,seaice_shoreline,2016,0.555768580128567
1836,seaice_edge,2017,0.750831103543339
1836,seaice_shoreline,2017,0.518551934137814
1837,seaice_edge,2007,0.83856320441093
1837,seaice_shoreline,2007,0.668245554678396
1837,seaice_edge,2008,0.781967080191357
1837,seaice_shoreline,2008,0.671553700988685
1837,seaice_edge,2009,0.779048082380605
1837,seaice_shoreline,2009,0.751776249013195
1837,seaice_edge,2010,0.776129084569853
1837,seaice_shoreline,2010,0.79726326077967
1837,seaice_edge,2011,0.794940403794697
1837,seaice_shoreline,2011,0.767489943987068
1837,seaice_edge,2012,0.735911781399497
1837,seaice_shoreline,2012,0.650877786549378
1837,seaice_edge,2013,0.751479769723506
1837,seaice_shoreline,2013,0.587195970076313
1837,seaice_edge,2014,0.785372577637233
1837,seaice_shoreline,2014,0.569001165369723
1837,seaice_edge,2015,0.780021081650855
1837,seaice_shoreline,2015,0.618623360024059
1837,seaice_edge,2016,0.776615584204978
1837,seaice_shoreline,2016,0.555768580128567
1837,seaice_edge,2017,0.750831103543339
1837,seaice_shoreline,2017,0.518551934137814
1838,seaice_edge,2007,0.83856320441093
1838,seaice_shoreline,2007,0.668245554678396
1838,seaice_edge,2008,0.781967080191357
1838,seaice_shoreline,2008,0.671553700988685
1838,seaice_edge,2009,0.779048082380605
1838,seaice_shoreline,2009,0.751776249013195
1838,seaice_edge,2010,0.776129084569853
1838,seaice_shoreline,2010,0.79726326077967
1838,seaice_edge,2011,0.794940403794697
1838,seaice_shoreline,2011,0.767489943987068
1838,seaice_edge,2012,0.735911781399497
1838,seaice_shoreline,2012,0.650877786549378
1838,seaice_edge,2013,0.751479769723506
1838,seaice_shoreline,2013,0.587195970076313
1838,seaice_edge,2014,0.785372577637233
1838,seaice_shoreline,2014,0.569001165369723
1838,seaice_edge,2015,0.780021081650855
1838,seaice_shoreline,2015,0.618623360024059
1838,seaice_edge,2016,0.776615584204978
1838,seaice_shoreline,2016,0.555768580128567
1838,seaice_edge,2017,0.750831103543339
1838,seaice_shoreline,2017,0.518551934137814
1840,seaice_edge,2007,0.83856320441093
1840,seaice_shoreline,2007,0.668245554678396
1840,seaice_edge,2008,0.781967080191357
1840,seaice_shoreline,2008,0.671553700988685
1840,seaice_edge,2009,0.779048082380605
1840,seaice_shoreline,2009,0.751776249013195
1840,seaice_edge,2010,0.776129084569853
1840,seaice_shoreline,2010,0.79726326077967
1840,seaice_edge,2011,0.794940403794697
1840,seaice_shoreline,2011,0.767489943987068
1840,seaice_edge,2012,0.735911781399497
1840,seaice_shoreline,2012,0.650877786549378
1840,seaice_edge,2013,0.751479769723506
1840,seaice_shoreline,2013,0.587195970076313
1840,seaice_edge,2014,0.785372577637233
1840,seaice_shoreline,2014,0.569001165369723
1840,seaice_edge,2015,0.780021081650855
1840,seaice_shoreline,2015,0.618623360024059
1840,seaice_edge,2016,0.776615584204978
1840,seaice_shoreline,2016,0.555768580128567
1840,seaice_edge,2017,0.750831103543339
1840,seaice_shoreline,2017,0.518551934137814
1841,seaice_edge,2007,0.83856320441093
1841,seaice_shoreline,2007,0.668245554678396
1841,seaice_edge,2008,0.781967080191357
1841,seaice_shoreline,2008,0.671553700988685
1841,seaice_edge,2009,0.779048082380605
1841,seaice_shoreline,2009,0.751776249013195
1841,seaice_edge,2010,0.776129084569853
1841,seaice_shoreline,2010,0.79726326077967
1841,seaice_edge,2011,0.794940403794697
1841,seaice_shoreline,2011,0.767489943987068
1841,seaice_edge,2012,0.735911781399497
1841,seaice_shoreline,2012,0.650877786549378
1841,seaice_edge,2013,0.751479769723506
1841,seaice_shoreline,2013,0.587195970076313
1841,seaice_edge,2014,0.785372577637233
1841,seaice_shoreline,2014,0.569001165369723
1841,seaice_edge,2015,0.780021081650855
1841,seaice_shoreline,2015,0.618623360024059
1841,seaice_edge,2016,0.776615584204978
1841,seaice_shoreline,2016,0.555768580128567
1841,seaice_edge,2017,0.750831103543339
1841,seaice_shoreline,2017,0.518551934137814
1845,seaice_edge,2007,0.83856320441093
1845,seaice_shoreline,2007,0.668245554678396
1845,seaice_edge,2008,0.781967080191357
1845,seaice_shoreline,2008,0.671553700988685
1845,seaice_edge,2009,0.779048082380605
1845,seaice_shoreline,2009,0.751776249013195
1845,seaice_edge,2010,0.776129084569853
1845,seaice_shoreline,2010,0.79726326077967
1845,seaice_edge,2011,0.794940403794697
1845,seaice_shoreline,2011,0.767489943987068
1845,seaice_edge,2012,0.735911781399497
1845,seaice_shoreline,2012,0.650877786549378
1845,seaice_edge,2013,0.751479769723506
1845,seaice_shoreline,2013,0.587195970076313
1845,seaice_edge,2014,0.785372577637233
1845,seaice_shoreline,2014,0.569001165369723
1845,seaice_edge,2015,0.780021081650855
1845,seaice_shoreline,2015,0.618623360024059
1845,seaice_edge,2016,0.776615584204978
1845,seaice_shoreline,2016,0.555768580128567
1845,seaice_edge,2017,0.750831103543339
1845,seaice_shoreline,2017,0.518551934137814
1848,seaice_edge,2007,0.83856320441093
1848,seaice_shoreline,2007,0.668245554678396
1848,seaice_edge,2008,0.781967080191357
1848,seaice_shoreline,2008,0.671553700988685
1848,seaice_edge,2009,0.779048082380605
1848,seaice_shoreline,2009,0.751776249013195
1848,seaice_edge,2010,0.776129084569853
1848,seaice_shoreline,2010,0.79726326077967
1848,seaice_edge,2011,0.794940403794697
1848,seaice_shoreline,2011,0.767489943987068
1848,seaice_edge,2012,0.735911781399497
1848,seaice_shoreline,2012,0.650877786549378
1848,seaice_edge,2013,0.751479769723506
1848,seaice_shoreline,2013,0.587195970076313
1848,seaice_edge,2014,0.785372577637233
1848,seaice_shoreline,2014,0.569001165369723
1848,seaice_edge,2015,0.780021081650855
1848,seaice_shoreline,2015,0.618623360024059
1848,seaice_edge,2016,0.776615584204978
1848,seaice_shoreline,2016,0.555768580128567
1848,seaice_edge,2017,0.750831103543339
1848,seaice_shoreline,2017,0.518551934137814
1849,seaice_edge,2007,0.83856320441093
1849,seaice_shoreline,2007,0.668245554678396
1849,seaice_edge,2008,0.781967080191357
1849,seaice_shoreline,2008,0.671553700988685
1849,seaice_edge,2009,0.779048082380605
1849,seaice_shoreline,2009,0.751776249013195
1849,seaice_edge,2010,0.776129084569853
1849,seaice_shoreline,2010,0.79726326077967
1849,seaice_edge,2011,0.794940403794697
1849,seaice_shoreline,2011,0.767489943987068
1849,seaice_edge,2012,0.735911781399497
1849,seaice_shoreline,2012,0.650877786549378
1849,seaice_edge,2013,0.751479769723506
1849,seaice_shoreline,2013,0.587195970076313
1849,seaice_edge,2014,0.785372577637233
1849,seaice_shoreline,2014,0.569001165369723
1849,seaice_edge,2015,0.780021081650855
1849,seaice_shoreline,2015,0.618623360024059
1849,seaice_edge,2016,0.776615584204978
1849,seaice_shoreline,2016,0.555768580128567
1849,seaice_edge,2017,0.750831103543339
1849,seaice_shoreline,2017,0.518551934137814
1850,seaice_edge,2007,0.83856320441093
1850,seaice_shoreline,2007,0.668245554678396
1850,seaice_edge,2008,0.781967080191357
1850,seaice_shoreline,2008,0.671553700988685
1850,seaice_edge,2009,0.779048082380605
1850,seaice_shoreline,2009,0.751776249013195
1850,seaice_edge,2010,0.776129084569853
1850,seaice_shoreline,2010,0.79726326077967
1850,seaice_edge,2011,0.794940403794697
1850,seaice_shoreline,2011,0.767489943987068
1850,seaice_edge,2012,0.735911781399497
1850,seaice_shoreline,2012,0.650877786549378
1850,seaice_edge,2013,0.751479769723506
1850,seaice_shoreline,2013,0.587195970076313
1850,seaice_edge,2014,0.785372577637233
1850,seaice_shoreline,2014,0.569001165369723
1850,seaice_edge,2015,0.780021081650855
1850,seaice_shoreline,2015,0.618623360024059
1850,seaice_edge,2016,0.776615584204978
1850,seaice_shoreline,2016,0.555768580128567
1850,seaice_edge,2017,0.750831103543339
1850,seaice_shoreline,2017,0.518551934137814
1851,seaice_edge,2007,0.83856320441093
1851,seaice_shoreline,2007,0.668245554678396
1851,seaice_edge,2008,0.781967080191357
1851,seaice_shoreline,2008,0.671553700988685
1851,seaice_edge,2009,0.779048082380605
1851,seaice_shoreline,2009,0.751776249013195
1851,seaice_edge,2010,0.776129084569853
1851,seaice_shoreline,2010,0.79726326077967
1851,seaice_edge,2011,0.794940403794697
1851,seaice_shoreline,2011,0.767489943987068
1851,seaice_edge,2012,0.735911781399497
1851,seaice_shoreline,2012,0.650877786549378
1851,seaice_edge,2013,0.751479769723506
1851,seaice_shoreline,2013,0.587195970076313
1851,seaice_edge,2014,0.785372577637233
1851,seaice_shoreline,2014,0.569001165369723
1851,seaice_edge,2015,0.780021081650855
1851,seaice_shoreline,2015,0.618623360024059
1851,seaice_edge,2016,0.776615584204978
1851,seaice_shoreline,2016,0.555768580128567
1851,seaice_edge,2017,0.750831103543339
1851,seaice_shoreline,2017,0.518551934137814
1852,seaice_edge,2007,0.83856320441093
1852,seaice_shoreline,2007,0.668245554678396
1852,seaice_edge,2008,0.781967080191357
1852,seaice_shoreline,2008,0.671553700988685
1852,seaice_edge,2009,0.779048082380605
1852,seaice_shoreline,2009,0.751776249013195
1852,seaice_edge,2010,0.776129084569853
1852,seaice_shoreline,2010,0.79726326077967
1852,seaice_edge,2011,0.794940403794697
1852,seaice_shoreline,2011,0.767489943987068
1852,seaice_edge,2012,0.735911781399497
1852,seaice_shoreline,2012,0.650877786549378
1852,seaice_edge,2013,0.751479769723506
1852,seaice_shoreline,2013,0.587195970076313
1852,seaice_edge,2014,0.785372577637233
1852,seaice_shoreline,2014,0.569001165369723
1852,seaice_edge,2015,0.780021081650855
1852,seaice_shoreline,2015,0.618623360024059
1852,seaice_edge,2016,0.776615584204978
1852,seaice_shoreline,2016,0.555768580128567
1852,seaice_edge,2017,0.750831103543339
1852,seaice_shoreline,2017,0.518551934137814
1853,seaice_edge,2007,0.83856320441093
1853,seaice_shoreline,2007,0.668245554678396
1853,seaice_edge,2008,0.781967080191357
1853,seaice_shoreline,2008,0.671553700988685
1853,seaice_edge,2009,0.779048082380605
1853,seaice_shoreline,2009,0.751776249013195
1853,seaice_edge,2010,0.776129084569853
1853,seaice_shoreline,2010,0.79726326077967
1853,seaice_edge,2011,0.794940403794697
1853,seaice_shoreline,2011,0.767489943987068
1853,seaice_edge,2012,0.735911781399497
1853,seaice_shoreline,2012,0.650877786549378
1853,seaice_edge,2013,0.751479769723506
1853,seaice_shoreline,2013,0.587195970076313
1853,seaice_edge,2014,0.785372577637233
1853,seaice_shoreline,2014,0.569001165369723
1853,seaice_edge,2015,0.780021081650855
1853,seaice_shoreline,2015,0.618623360024059
1853,seaice_edge,2016,0.776615584204978
